0.669419,-0.274241,-0.352213,-0.212336,-0.294501
-0.254370,-0.694577,0.899083,0.045768,-0.110779
0.393100,0.930904,-0.012509,0.738091,0.025123
0.805016,-0.601186,-0.723910,0.610458,0.603982
-1.215667,0.092986,-0.474750,-0.230976,0.301932
0.600540,-0.362610,-0.315993,-0.221915,-0.452893
0.407522,-0.415935,-0.269729,-0.352392,-0.504304
0.879812,-0.274350,-0.380819,-0.094115,-0.357020
0.130685,-0.825586,0.944066,0.124285,0.166072
0.404437,0.969882,0.239925,0.167390,-0.216146
-1.171244,0.111806,-0.370381,-0.335708,-0.145875
-0.343624,-0.804933,0.587278,0.740903,0.291401
0.721586,-0.199219,-0.318196,-0.360996,-0.230168
-1.301162,0.102051,-0.448895,-0.220443,-0.058038
0.429942,-0.238391,-0.227165,-0.649483,-0.094830
0.348242,1.011186,0.398731,-0.417347,0.481555
1.010771,-0.795055,-0.347210,0.160728,0.014530
0.290015,-0.769778,1.054919,-0.307285,0.953930
0.941187,-0.654123,-0.715003,0.781182,0.224909
1.035119,-0.606838,-0.727791,0.791078,0.197315
-0.699888,-0.472566,0.698877,0.160464,-0.165266
-1.313947,0.022016,-0.616117,0.178142,0.143082
1.129028,-0.373231,-0.538893,0.327722,-0.145766
0.747240,-0.315529,-0.729888,0.620977,0.080588
-0.731708,-0.478267,0.668121,0.218609,-0.142789
-0.467200,-0.519933,0.944378,-0.208050,-0.354038
-0.424942,-0.520776,0.936411,-0.183756,-0.314413
-1.186352,0.097948,-0.402529,-0.279682,-0.093636
-0.045952,-0.748231,0.937528,0.055132,0.013023
-1.310833,0.092216,-0.491391,-0.100472,-0.045752
-0.030328,0.946473,0.458476,-0.599295,0.373296
-1.225287,0.160651,-0.283438,-0.580403,-0.229109
-0.644172,-0.371012,0.870768,-0.237282,-0.354395
0.671147,1.090986,0.289162,0.055552,-0.285367
1.278040,-0.565261,-0.329585,-0.071790,-0.033594
0.609255,1.135365,0.381132,-0.136272,-0.436253
-1.200636,0.087207,-0.444641,-0.247288,0.098201
-0.499977,-0.713179,0.647906,0.526235,0.066713
0.686482,1.057668,0.219581,0.196233,-0.086499
-1.360299,0.002666,-0.679891,0.316364,0.211654
0.589191,-0.357450,-0.493545,0.130915,-0.261238
1.132766,-0.672015,-0.711826,0.759163,0.336045
1.073917,-0.327519,-0.322671,-0.172599,-0.327229
-1.250376,0.123085,-0.399553,-0.311171,-0.139500
1.038373,-0.387245,-0.663158,0.587526,-0.027433
-1.302273,0.029782,-0.595860,0.128631,0.119059
0.885101,-0.438263,-0.160489,-0.678219,0.464542
1.157670,-0.396965,-0.341112,-0.108047,-0.242248
0.457008,0.988763,0.330374,-0.110819,0.044997
-1.265674,0.049925,-0.536138,0.008425,0.055558
0.024681,0.946615,0.445991,-0.595612,0.373112
-1.249086,0.059636,-0.506968,-0.060945,0.035952
1.210350,-0.662738,-0.627199,0.628671,0.143373
-0.307546,-0.604255,0.984835,-0.175329,-0.291508
0.858638,1.035028,0.200377,0.332559,-0.137702
-1.239007,0.063463,-0.495368,-0.092764,0.020636
-1.307135,0.021658,-0.612796,0.162801,0.148972
0.337649,-0.985153,0.991611,0.244590,0.200258
-1.185309,0.124402,-0.379025,-0.414479,0.106867
0.926743,-0.356736,-0.333468,-0.111909,-0.372057
-0.811284,-0.614083,0.466917,0.725846,0.099553
-1.304413,0.161419,-0.340271,-0.470904,-0.221151
-0.431832,-0.597080,0.917219,-0.070643,-0.261794
1.023099,-0.302953,-0.387544,-0.053457,-0.325043
0.250784,0.951573,0.303231,0.014960,-0.309420
-0.742054,-0.702648,0.468458,0.787354,0.255752
0.600040,1.026793,0.226838,0.213025,-0.193116
0.570411,-0.471139,-0.270966,-0.236407,-0.428251
1.311167,-0.389604,-0.356444,-0.048558,-0.246515
0.886330,-0.409379,-0.542924,0.306426,-0.116647
1.523099,-0.572949,-0.370465,0.108247,-0.120967
0.006868,-0.880256,0.783252,0.469232,0.288667
0.329778,-0.450931,-0.278795,-0.319977,-0.453785
-1.249090,0.073070,-0.479932,-0.144647,0.025405
-1.336167,0.080766,-0.528527,-0.023202,-0.008786
0.911067,-0.471933,-0.333079,-0.122757,-0.304066
1.416556,-0.583867,-0.329210,-0.022838,-0.112255
-0.472496,-0.586083,0.877510,-0.040105,-0.254383
0.540932,1.013942,0.228401,0.195825,-0.213414
-0.722514,-0.445356,0.681945,0.130208,-0.033923
0.671165,-0.360989,-0.336357,-0.217919,-0.406959
0.859957,-0.181408,-0.489800,0.039420,-0.193388
0.311394,0.848530,0.007997,0.720299,-0.013107
1.321218,-0.583688,-0.314741,-0.066682,-0.131606
0.813512,1.128976,0.296346,-0.162774,0.626516
1.222559,-0.649824,-0.719015,0.837494,0.218284
1.321541,-0.296754,-0.265674,-0.451802,0.292331
0.174278,0.917493,0.367155,-0.206760,-0.105248
0.873267,-0.758652,-0.503536,0.473107,0.051993
-1.188851,0.089974,-0.416362,-0.246248,-0.067410
1.355080,-0.643151,-0.265490,-0.169795,0.164927
-0.602030,-0.555461,0.752585,0.155198,-0.176906
-1.255969,0.056803,-0.516130,-0.036990,0.043761
-1.220274,0.074699,-0.464675,-0.166000,-0.003092
1.025268,-0.144216,-0.401236,-0.086263,-0.369750
0.291729,-0.449064,-0.256862,-0.336560,-0.511951
0.640459,1.068436,0.295286,-0.048486,0.263997
-1.201857,0.078626,-0.444580,-0.201696,-0.026641
0.539222,1.061774,0.263785,0.091266,-0.237046
1.182378,-0.537998,-0.397411,-0.106859,0.730406
0.665491,1.036397,0.185975,0.310618,-0.178092
0.815936,-0.525076,-0.262128,-0.222821,-0.318473
-1.293406,0.055446,-0.534757,-0.033207,0.078650
1.302724,-0.681158,-0.550232,0.325670,0.863201
-0.040087,0.891959,0.399885,-0.286741,-0.235416
-1.286499,0.057254,-0.570297,-0.002544,0.327776
1.239585,-0.684211,-0.551272,0.482273,0.103252
-1.208741,0.085087,-0.436588,-0.215797,-0.040882
-0.130994,-0.817036,0.786492,0.424626,0.159311
-1.315121,0.018877,-0.620699,0.189602,0.156187
1.351407,-0.305681,-0.262326,-0.489062,0.549228
0.160542,0.948138,0.338060,-0.149246,-0.172343
1.194474,-0.248818,-0.388286,-0.062479,-0.284345
-0.404210,0.887621,0.496916,-0.511967,-0.648316
-0.352797,0.689452,-0.125525,0.862936,0.316010
0.042171,-0.336329,-0.097505,-0.806554,-0.810464
0.752654,-0.464426,-0.270769,-0.250621,-0.338448
0.632912,1.014767,0.261989,0.113172,-0.048602
-0.304756,0.745452,0.057251,0.484849,-0.109743
1.043729,-0.276437,-0.377603,-0.078078,-0.304309
-0.317412,-0.690436,0.846076,0.159410,-0.083134
-0.390107,-0.669301,0.725322,0.351194,0.023621
-0.383982,-0.546444,0.928047,-0.192200,-0.121254
-0.608295,-0.400741,0.905358,-0.263869,-0.398781
-0.730688,-0.470851,0.725647,0.056858,-0.075239
0.371125,0.919148,0.244599,0.178461,-0.244263
-0.128133,-0.720688,0.905489,0.088072,-0.032718
1.109963,-0.274485,-0.377868,-0.052646,-0.344890
1.048832,-0.097255,-0.284091,-0.552550,0.327681
1.176296,-0.562675,-0.201416,-0.426325,0.348460
-0.383846,-0.610447,0.890043,-0.023210,-0.204711
-0.431012,0.693296,-0.057587,0.749795,0.007031
-0.464244,-0.535675,0.929562,-0.201533,-0.274279
0.420795,-0.447866,-0.544781,0.259460,-0.189270
0.581943,1.088515,0.311159,-0.200634,0.461090
0.407169,-0.531911,-0.482501,0.142988,-0.266177
1.414496,-0.545468,-0.343959,0.035446,-0.156024
-0.338985,0.861718,0.441702,-0.418741,-0.432503
-0.615406,-0.691651,0.584571,0.600105,0.079901
0.221965,-0.689468,-0.565086,0.403919,-0.091404
0.811360,-0.590962,-0.633014,0.562034,0.053433
0.397154,-0.370215,-0.199157,-0.602768,-0.347619
0.531280,-0.749484,-0.631667,0.639482,0.197533
0.529605,-0.635691,-0.218340,-0.273499,-0.334264
-1.174104,0.096632,-0.388414,-0.333006,-0.057521
-0.042478,-0.730391,0.926581,0.047015,0.052300
-0.018976,0.853107,0.339994,-0.086685,-0.367868
-0.309276,0.881174,0.475857,-0.422816,-0.590397
0.968891,-0.226931,-0.510457,0.179366,-0.235002
0.303932,-0.294435,-0.223029,-0.546587,-0.457073
0.311407,-0.624816,-0.618201,0.522821,-0.023067
1.264600,-0.608548,-0.448723,0.218988,-0.009514
1.451459,-0.554735,-0.361929,0.068650,-0.134815
0.813304,-0.803019,-0.153989,-0.194316,-0.144354
-0.550951,-0.460021,0.877225,-0.158381,-0.291524
1.144949,-0.591935,-0.295772,-0.084339,-0.150410
-0.151497,-0.799707,0.927553,0.096343,-0.063860
-0.595147,-0.454853,0.855321,-0.140165,-0.299194
1.127068,-0.367018,-0.374677,-0.023128,-0.253582
1.061750,-0.428207,-0.336243,-0.101956,-0.281829
-1.161173,0.170875,-0.318594,-0.651145,0.363116
1.210244,-0.486702,-0.280741,-0.295129,0.136142
0.849388,-0.355667,-0.330621,-0.163697,-0.377071
0.759873,1.051180,0.196864,0.266141,-0.060545
0.004775,-0.883825,0.785509,0.469677,0.288506
-0.630196,-0.435747,0.810225,-0.074608,-0.278600
1.048494,-0.549953,-0.462348,0.197999,-0.102819
0.123320,-0.799437,1.038617,-0.048895,-0.004243
0.032973,0.818020,0.004514,0.662131,-0.015691
0.245176,-0.342538,-0.449631,-0.057043,-0.360100
0.077186,0.884312,0.171090,0.290108,-0.185509
0.569260,-0.325541,-0.328303,-0.219146,-0.425956
-0.535511,-0.680802,0.708211,0.388521,-0.051780
0.798458,-0.313323,-0.179944,-0.717475,0.328737
1.381071,-0.612568,-0.275879,-0.138871,0.079231
-0.502029,-0.555448,0.882438,-0.088658,-0.265889
1.285316,-0.482154,-0.355985,-0.010685,-0.187415
-0.090204,0.891762,0.406369,-0.306298,-0.248063
1.132214,-0.459648,-0.308619,-0.121569,-0.228719
0.521383,1.051862,0.237986,0.162752,-0.221692
0.371664,0.908872,-0.176771,1.067021,0.205835
1.146176,-0.724939,-0.236430,-0.065876,-0.107426
-0.465787,-0.753281,0.607435,0.643467,0.149238
0.662077,1.043438,0.195485,0.256496,-0.077336
0.168696,0.939900,0.312578,-0.108380,-0.051411
0.283275,-0.782475,1.058030,-0.308680,0.951711
-1.222613,0.069412,-0.473477,-0.138151,0.003847
0.102069,0.947183,0.403894,-0.361938,0.080217
-0.650457,-0.388444,0.851562,-0.196976,-0.332260
0.786052,-0.672221,-0.472649,0.293416,-0.002510
0.784242,1.027840,0.197524,0.335930,-0.145784
-1.250626,0.058835,-0.525969,-0.059453,0.161476
-0.353508,-0.670584,0.918295,-0.037191,-0.194555
1.269608,-0.533228,-0.448577,0.190151,-0.066773
1.250275,-0.634765,-0.421198,0.189737,0.059075
1.082456,-0.605943,-0.707018,0.808033,0.139563
0.606144,-0.233827,-0.334295,-0.293534,-0.468727
1.123893,-0.170276,-0.439647,0.020675,-0.342210
1.261463,-0.361936,-0.359348,-0.068964,-0.246482
0.066182,-0.796245,0.940692,0.102065,0.107880
-0.404070,-0.570765,0.903673,-0.125745,-0.120013
0.841825,-0.802880,-0.369355,0.207269,0.121004
1.395989,-0.524896,-0.391284,-0.131745,0.762787
-0.669590,-0.609889,0.580415,0.526787,0.043853
1.181082,-0.363190,-0.239634,-0.490313,0.452543
1.548909,-0.668906,-0.313281,-0.002622,0.014659
0.708848,-0.241565,-0.763576,0.621147,0.098013
-0.650871,-0.384104,0.915694,-0.331953,-0.398631
-0.503228,-0.583458,0.733319,0.231412,-0.066778
-0.572740,-0.446298,1.006919,-0.414398,-0.493683
0.498246,1.010592,0.274810,-0.042288,0.284368
0.992218,-0.289273,-0.555836,0.277923,-0.185348
0.764622,-0.604944,-0.267829,-0.178167,-0.323311
0.563184,1.005544,0.094775,0.498537,-0.092914
0.555122,-0.294850,-0.312852,-0.265883,-0.443677
1.217749,-0.305016,-0.391386,0.001559,-0.290740
-1.192364,0.103737,-0.422974,-0.327891,0.188425
-1.337797,0.006912,-0.673248,0.267325,0.324463
-1.220432,0.075882,-0.461129,-0.170193,-0.012002
0.369363,-0.696528,-0.463018,0.244451,-0.077330
-0.053293,-0.650020,1.011268,-0.292874,0.394336
-1.231284,0.063710,-0.489451,-0.101011,0.018151
1.317478,-0.487118,-0.216947,-0.528833,0.660430
0.274669,-0.580838,-0.525469,0.284908,-0.164806
-0.382872,-0.645129,0.893974,-0.006479,-0.206980
-1.273255,0.043813,-0.549346,0.042877,0.079891
0.657997,1.070426,0.264068,0.039655,0.138212
1.221513,-0.295109,-0.251164,-0.543243,0.463558
-0.633515,-0.627140,0.610613,0.472838,0.040467
-1.253080,0.055759,-0.519347,-0.052800,0.055173
0.122138,-0.834560,0.940893,0.143252,0.147362
-0.007605,-0.777796,0.867858,0.074337,0.739646
-0.472187,-0.718379,0.631982,0.569068,0.092974
1.195037,-0.315602,-0.369177,-0.083289,-0.184554
-1.248435,0.048038,-0.527254,-0.036789,0.081334
0.689335,-0.584651,-0.198771,-0.318248,-0.360109
-1.329699,0.014655,-0.639882,0.221857,0.168907
1.280233,-0.143987,-0.298482,-0.490850,0.474704
1.179930,-0.372942,-0.254687,-0.438774,0.357288
1.177241,-0.123751,-0.310068,-0.461791,0.333220
-1.260948,0.068879,-0.499715,-0.088736,0.018890
0.697444,-0.273673,-0.250810,-0.371392,-0.534521
0.820838,-0.630342,-0.095362,-0.653917,0.559958
1.106819,-0.632757,-0.608737,0.528636,0.129794
1.374577,-0.500891,-0.247539,-0.229799,-0.287559
-1.249262,0.062764,-0.500937,-0.074369,0.028527
-1.267220,0.053552,-0.532035,-0.024571,0.068229
-1.275029,0.066301,-0.514439,-0.049750,0.036654
-1.302615,0.044779,-0.567659,0.050157,0.083655
-0.046935,-0.701526,0.910028,0.061898,0.057095
0.611037,1.065042,0.236558,0.123437,-0.016004
0.858067,-0.159672,-0.285402,-0.351928,-0.514190
-0.573384,0.676344,0.006947,0.584758,-0.070602
0.640114,-0.363812,-0.675356,0.534485,-0.102880
-1.291506,0.033982,-0.580935,0.097562,0.108396
-0.420607,-0.579464,0.872328,-0.031066,-0.198841
-1.322850,0.031078,-0.605980,0.152205,0.136031
0.729301,1.082617,0.254878,0.063328,0.146701
0.914685,-0.258398,-0.349289,-0.212581,-0.281735
-0.034132,-0.903623,0.711658,0.630266,0.363102
-0.915817,-0.361002,0.493510,0.467053,-0.014929
0.980443,-0.738910,-0.058394,-0.623793,0.674421
-1.200815,0.083827,-0.434019,-0.216772,-0.041278
0.137417,-0.700594,1.041222,-0.367154,0.852382
1.216838,-0.436212,-0.321251,-0.117880,-0.120430
1.345178,-0.488911,-0.264513,-0.365322,0.388270
-1.331878,0.014810,-0.635737,0.228725,0.168827
-0.311837,0.720037,0.008769,0.609737,-0.012793
-0.217541,0.865112,0.392445,-0.265441,-0.460874
1.243699,-0.585854,-0.156853,-0.542020,0.643610
0.094359,0.952749,0.417201,-0.443846,0.262424
0.610508,1.037871,0.201312,0.220879,-0.040680
-0.615581,-0.603066,0.649868,0.397714,-0.023207
-0.360362,-0.753634,0.652995,0.384521,0.923191
-0.540888,-0.602886,0.742903,0.220962,-0.107395
-0.532932,-0.507472,0.911835,-0.193423,-0.316156
1.402992,-0.441024,-0.237277,-0.495385,0.641500
0.577009,-0.212260,-0.286514,-0.407032,-0.547723
0.098884,-0.806180,0.934536,0.115927,0.157628
1.111432,-0.389794,-0.341617,-0.101147,-0.241088
0.976952,-0.461791,-0.747220,0.779531,0.118983
0.490057,1.045882,0.329617,-0.230330,0.426162
-1.203066,0.080802,-0.442211,-0.212552,-0.019172
1.096918,-0.585216,-0.273988,-0.108555,-0.182686
0.507917,-0.507740,-0.675963,0.558735,-0.089443
-0.532679,-0.485629,1.052249,-0.457262,-0.522911
-0.393606,-0.528456,0.996833,-0.362723,-0.121467
1.393805,-0.540014,-0.316390,-0.125626,0.064142
1.212450,-0.140097,-0.301375,-0.520065,0.481103
-0.207871,0.755257,-0.078756,0.807129,0.034442
-1.198068,0.113407,-0.408807,-0.369426,0.183093
-1.160524,0.105810,-0.368601,-0.359856,-0.104305
0.720361,-0.507940,-0.252823,-0.250653,-0.348377
-1.236426,0.068548,-0.482977,-0.118293,0.012873
0.668474,-0.428534,-0.249557,-0.323271,-0.395056
0.930540,-0.511814,-0.630362,0.468762,0.460867
-0.673176,-0.612326,0.636165,0.430737,-0.056825
0.747705,1.028376,0.194383,0.332735,-0.160618
-0.508675,-0.498347,0.861680,-0.172733,0.025497
0.759511,1.022793,0.178858,0.369965,-0.144907
-1.315092,0.017925,-0.623158,0.190914,0.157786
-1.258971,0.041473,-0.561941,0.016189,0.214396
1.169093,-0.711656,-0.113857,-0.511119,0.589890
0.852377,-0.081730,-0.707635,0.494590,-0.088858
-1.281277,0.164518,-0.323565,-0.504789,-0.234944
1.403519,-0.576607,-0.312599,-0.087017,-0.023045
0.713273,1.027553,0.184067,0.338712,-0.156435
-0.543193,-0.447774,0.895661,-0.216188,-0.300444
1.282882,-0.538039,-0.345479,-0.021275,-0.179672
0.516152,1.052177,0.355098,-0.335296,0.523614
-0.448641,-0.530206,0.870812,-0.075788,-0.214617
-1.206543,0.086888,-0.432381,-0.221772,-0.049824
-0.268279,0.750212,0.093716,0.415525,-0.148749
-1.184057,0.094782,-0.403564,-0.300278,-0.049601
-0.562501,-0.674850,0.615959,0.542999,0.068833
-0.690683,-0.334004,0.897400,-0.334600,-0.414582
1.374322,-0.496554,-0.211889,-0.487824,0.638626
-0.817868,-0.485702,0.617530,0.318331,-0.102314
-0.630460,-0.434252,0.813684,-0.079704,-0.286461
-1.292333,0.033605,-0.586052,0.113813,0.096024
0.760304,1.100636,0.270819,-0.029946,0.353530
0.259135,0.935234,0.271673,0.091215,-0.268065
-0.513343,-0.491945,0.856094,-0.093153,-0.241491
0.148906,-0.830844,0.960326,0.074147,0.255892
0.395767,-0.470112,-0.398851,-0.113555,-0.278791
1.165700,-0.400885,-0.674982,0.639866,-0.010993
0.238961,0.917697,0.279775,0.079680,-0.291813
-1.247872,0.067755,-0.495928,-0.102435,0.024997
0.651483,-0.215240,-0.376379,-0.187873,-0.360654
0.254672,-0.572863,-0.456945,0.082003,0.037635
-1.275194,0.044797,-0.552300,0.029495,0.089064
0.834454,-0.308189,-0.621991,0.438647,-0.111726
0.901358,-0.267115,-0.355960,-0.167046,-0.375312
0.639866,1.012710,0.198457,0.298069,-0.177366
0.656401,-0.356930,-0.736894,0.678029,-0.038348
1.255110,-0.513692,-0.281287,-0.242335,0.106644
-1.303684,0.097951,-0.478510,-0.140445,-0.059943
0.569467,-0.372349,-0.330907,-0.227839,-0.440239
0.406006,-0.288938,-0.167136,-0.618484,-0.715768
-1.182480,0.096922,-0.399450,-0.295707,-0.079599
-1.291728,0.030580,-0.585005,0.098474,0.132089
0.551941,-0.267272,-0.174940,-0.863130,0.261350
-1.169785,0.102361,-0.381479,-0.342287,-0.073509
1.168445,-0.505299,-0.253201,-0.351285,0.238505
-0.205098,0.901139,0.472715,-0.415590,-0.612112
-0.729672,-0.628815,0.555572,0.575378,0.026496
0.711063,1.050726,0.218144,0.243184,-0.184595
1.274827,-0.221261,-0.383911,-0.033544,-0.293814
-0.444484,-0.559031,0.838547,0.017342,-0.184311
1.280025,-0.473705,-0.352590,-0.005784,-0.201736
0.738943,-0.314069,-0.218976,-0.506541,-0.152920
0.871555,-0.211722,-0.685941,0.505272,-0.083611
0.564404,-0.276390,-0.486415,-0.009008,-0.088983
-1.211719,0.084266,-0.439603,-0.201556,-0.041339
-1.291864,0.103430,-0.461095,-0.178404,-0.080097
1.374904,-0.507641,-0.358054,-0.007520,-0.169476
0.372993,0.910459,-0.058402,0.816126,0.095557
0.471907,-0.545768,-0.519438,0.251066,-0.158076
-1.257133,0.067905,-0.501524,-0.094728,0.034216
-1.174834,0.100888,-0.386949,-0.316858,-0.092677
-0.817158,-0.608236,0.467442,0.725066,0.096563
-1.325748,0.016196,-0.633798,0.210674,0.165149
-1.243711,0.052480,-0.517307,-0.063392,0.067480
0.386775,0.900189,-0.190911,1.125961,0.228018
-0.314899,-0.635620,0.952733,-0.108377,-0.227389
-1.242110,0.055678,-0.511069,-0.066549,0.046828
-1.221786,0.087522,-0.460442,-0.225813,0.142918
-0.739819,-0.655468,0.502914,0.703415,0.094103
0.384379,0.944051,0.036617,0.624998,-0.022922
1.073739,-0.395930,-0.451314,0.161026,-0.179956
-1.201487,0.090250,-0.422882,-0.255314,-0.050924
-0.057897,-0.916753,0.680517,0.700441,0.391612
-0.517410,-0.451784,0.947490,-0.373390,-0.088995
-1.326050,0.017782,-0.647875,0.197738,0.312645
-1.275172,0.058888,-0.521739,-0.048687,0.052856
0.453045,0.972952,0.254819,0.166621,-0.217369
0.098901,-0.854641,0.958285,0.137554,0.084466
0.647696,-0.376944,-0.548294,0.240276,-0.253192
1.183900,-0.296340,-0.366425,-0.080959,-0.291203
-0.328334,-0.606754,0.968241,-0.178127,-0.235679
-1.192840,0.097469,-0.405408,-0.286314,-0.078198
0.598774,-0.159036,-0.230444,-0.704986,0.096859
0.178501,-0.868263,0.965643,0.139625,0.153478
0.094516,-0.844586,0.954782,0.141219,0.078784
0.891315,-0.361590,-0.512263,0.235192,-0.223199
0.215765,0.873759,-0.161588,1.047817,0.166875
0.856267,-0.674795,-0.474933,0.299687,-0.001572
0.806995,-0.185443,-0.264501,-0.574112,0.132679
0.782636,1.095504,0.263375,0.013319,0.255961
0.807491,-0.471518,-0.279607,-0.227091,-0.348284
0.264192,-0.315174,-0.389574,-0.172376,-0.441566
0.746114,-0.500391,-0.421691,-0.099669,0.242720
0.944875,-0.694084,-0.210413,-0.190259,-0.174640
1.231796,-0.172694,-0.356454,-0.240895,0.010609
0.974389,-0.352994,-0.342010,-0.130388,-0.323777
0.954528,-0.238298,-0.539795,0.213903,-0.199722
-1.197311,0.091874,-0.417750,-0.264424,-0.055928
-1.328884,0.019148,-0.630458,0.209189,0.163433
1.141152,-0.488156,-0.324039,-0.074912,-0.205271
0.619768,1.034956,0.129944,0.331117,0.199343
1.136459,-0.651112,-0.640635,0.653095,0.143604
-0.371947,-0.617499,0.961683,-0.173002,-0.250799
-0.697842,-0.658551,0.474417,0.718118,0.374604
-1.290387,0.038408,-0.571150,0.078352,0.097937
1.186915,-0.336711,-0.382948,-0.039188,-0.252050
-1.185412,0.094856,-0.404653,-0.287726,-0.069704
-0.030770,0.869535,0.276841,0.038765,-0.321915
-0.063397,0.808263,0.272473,0.056130,-0.302228
0.778610,-0.476007,-0.549709,0.376028,-0.116519
1.381857,-0.442362,-0.276879,-0.280913,0.080078
-1.249490,0.068281,-0.492024,-0.101221,0.006533
-0.606996,-0.448544,0.833444,-0.112473,-0.272447
0.336639,1.005590,0.357240,-0.278884,0.226642
1.228765,-0.442031,-0.282054,-0.292185,0.126728
-1.306364,0.055825,-0.536580,-0.052127,0.100585
-1.288751,0.072629,-0.505001,-0.074340,0.020376
1.188774,-0.616377,-0.135595,-0.575790,0.649217
0.414078,-0.870995,1.081451,-0.228164,0.950703
-1.300004,0.031752,-0.589404,0.123951,0.115612
1.402154,-0.503556,-0.254907,-0.380184,0.452021
-0.640886,-0.658038,0.547734,0.645530,0.102309
0.891019,-0.575164,-0.150164,-0.566373,0.255720
1.034161,-0.425552,-0.637166,0.526147,-0.042873
-1.293011,0.029818,-0.589147,0.112610,0.129395
1.499816,-0.575319,-0.246009,-0.306441,0.435088
0.275007,-0.628451,-0.388793,0.002101,-0.197689
0.668065,-0.794138,-0.375279,0.189613,0.019667
-0.647666,-0.687478,0.484897,0.793407,0.201878
-1.238704,0.069814,-0.484009,-0.115584,0.014453
-1.297902,0.032201,-0.586020,0.120782,0.116577
0.300750,0.986888,0.391652,-0.415241,0.482977
0.629245,-0.739673,-0.175086,-0.215874,-0.195346
0.985258,-0.254386,-0.467081,0.085434,-0.284358
1.198068,-0.776777,-0.222800,-0.037288,-0.044326
0.021674,-0.648251,1.009282,-0.354246,0.745927
